node_1|node_2|edge|chunk_id|count
https://www.bhiva.org/file/|BHIV A guidelines for the routine investigation and monitoring of adult HIV-1-positive individuals (2019 interim update). 2019|is available at|59809bb1bd66461a9dbf6931bb250b12|4
DqZbRxfzlYtLg/Monitoring-Guidelines.pdf|Accessed|The PDF file DqZbRxfzlYtLg/Monitoring-Guidelines.pdf was accessed on Jan 24, 2020.|a1e561842cfe44ac8e66f0b91de301d1|4
Triant V A, Perez J, Regan S, et al.|Authors|Triant V A, Perez J, Regan S, et al. are authors of the mentioned article.|a1e561842cfe44ac8e66f0b91de301d1|4
Cardiovascular risk prediction functions|Underestimate risk in HIV infection|Cardiovascular risk prediction functions underestimate risk in HIV infection according to the article.|a1e561842cfe44ac8e66f0b91de301d1|4
HIV-1 RNA|virologically suppressive antiretroviral therapy|HIV-1 RNA is present in individuals on virologically suppressive antiretroviral therapy|fa79561f482b436e9b1a4b3caae0c702|4
CSF/plasma HIV-1 RNA|individuals on antiretroviral therapy|CSF/plasma HIV-1 RNA is detected in individuals on antiretroviral therapy|fa79561f482b436e9b1a4b3caae0c702|4
discordant CSF/plasma HIV-1 RNA|virologically suppressive antiretroviral therapy|discordant CSF/plasma HIV-1 RNA occurs in those on virologically suppressive antiretroviral therapy|fa79561f482b436e9b1a4b3caae0c702|4
CSF/plasma HIV-1 RNA discordance|individuals on antiretroviral therapy|CSF/plasma HIV-1 RNA discordance is found in individuals on antiretroviral therapy|fa79561f482b436e9b1a4b3caae0c702|4
antiretroviral therapy|AHA/ACC/HRS guideline|antiretroviral therapy is mentioned in the AHA/ACC/HRS guideline|fa79561f482b436e9b1a4b3caae0c702|4
management of patients with ventricular arrhythmias|prevention of sudden cardiac death|goal of the document|341ba57fd9d14b74b73f4702454b49d9|4
Circulation 2018|reference|document citation|341ba57fd9d14b74b73f4702454b49d9|4
Aboyans V, Ricco JB, Bartelink MEL, et al.|authors|creator of the document|341ba57fd9d14b74b73f4702454b49d9|4
2017 ESC Guidelines|document title|title of the document|341ba57fd9d14b74b73f4702454b49d9|4
diagnosis and treatment|peripheral arterial diseases|focus of the document|341ba57fd9d14b74b73f4702454b49d9|4
European Society for Vascular Surgery (ESVS)|collaborator|working with the society|341ba57fd9d14b74b73f4702454b49d9|4
atherosclerotic disease|extracranial carotid and vertebral|disease types addressed in document|341ba57fd9d14b74b73f4702454b49d9|4
European Stroke Organization|the task force for the diagnosis and treatment of peripheral arterial diseases|endorsed by|f98b78c87f3b4325952a8c6bdc926d2d|4
European Society of Cardiology (ESC)|the task force for the diagnosis and treatment of peripheral arterial diseases|of the European Society of Cardiology|f98b78c87f3b4325952a8c6bdc926d2d|4
European Society for Vascular Surgery (ESVS)|the task force for the diagnosis and treatment of peripheral arterial diseases|of the European Society for Vascular Surgery|f98b78c87f3b4325952a8c6bdc926d2d|4
Eur Heart J 2018|39: 763–816|cited in|f98b78c87f3b4325952a8c6bdc926d2d|4
PubMed|28886620|accessible through|f98b78c87f3b4325952a8c6bdc926d2d|4
Chamie G, Kwarisiima D, Clark TD, et al.|Leveraging rapid community-based HIV testing|authors and title of the research article|f98b78c87f3b4325952a8c6bdc926d2d|4
campaigns|non-communicable diseases|are in the same sentence|e2171d72813c487781be6fbaef1a29e5|4
rural Uganda|non-communicable diseases|are in the same sentence|e2171d72813c487781be6fbaef1a29e5|4
PloS One 2012; 7: e43400.|campaigns for non-communicable diseases|are related through citation|e2171d72813c487781be6fbaef1a29e5|4
PubMed: 22916256|PloS One 2012; 7: e43400.|are related through citation|e2171d72813c487781be6fbaef1a29e5|4
cardiovascular disease secondary prevention roadmap goals|entire care cascade in Western Kenya|are in the same sentence|e2171d72813c487781be6fbaef1a29e5|4
Glob Heart 2015; 10: 313–17.|Engaging the entire care cascade in Western Kenya|are related through citation|e2171d72813c487781be6fbaef1a29e5|4
Glob Heart 2015; 10: 313–17.|cardiovascular disease secondary prevention roadmap goals|are in the same sentence|e2171d72813c487781be6fbaef1a29e5|4
[PubMed: 26704963]|Glob Heart 2015; 10: 313–17.|are related through citation|e2171d72813c487781be6fbaef1a29e5|4
Vedanthan R, Kamano JH, Bloomfield GS, Manji I, Pastakia S, Kimaiyo SN|Engaging the entire care cascade in Western Kenya: a model to achieve the cardiovascular disease secondary prevention roadmap goals.|are authors|e2171d72813c487781be6fbaef1a29e5|4
Njuguna B, Vorkoper S, Patel P, et al.|Models of integration of HIV and non-communicable disease|are in the same sentence|e2171d72813c487781be6fbaef1a29e5|4
AIDS|sub-Saharan Africa|is a journal related to care in|aeb8850b137345bfabb7b3d086345b73|4
lessons learned|evidence gaps|are two different aspects discussed in|aeb8850b137345bfabb7b3d086345b73|4
AIDS 2018|S32-42|is the range of pages in the document that talks about|aeb8850b137345bfabb7b3d086345b73|4
So-Armah et al.|Page 18|are mentioned on page 18 of|aeb8850b137345bfabb7b3d086345b73|4
hypertension management|low-resource settings|integrating HIV and hypertension management in low-resource settings|47c5d5107a804bf988f001beeea89478|4
HIV|hypertension management|Integrating HIV and hypertension management in low-resource settings|47c5d5107a804bf988f001beeea89478|4
human immunodeficiency virus/acquired immunodeficiency syndrome epidemic|heart disease|de novo presentations of|cfa8013a6dae4999b468153ed1921ac6|4
Heart of Soweto Study cohort|human immunodeficiency virus/acquired immunodeficiency syndrome epidemic|to|cfa8013a6dae4999b468153ed1921ac6|4
heart failure|inflammatory and immune disorders|Preventing heart failure in inflammatory and immune disorders|1afe13984e43407fbc8eaa90bbbdcb6f|4
cardiac arrhythmia services|Africa in 2018|Status of cardiac arrhythmia services in Africa in 2018|1afe13984e43407fbc8eaa90bbbdcb6f|4
HIV provider-patient communication|cardiovascular risk|results from the AIDS Treatment for Life International Survey|c6fbd9df7d0448dbad3418885fd72fbe|4
statin prescribing practices|comprehensive care for HIV-infected patients|J Acquir Immune Defic Syndr 2017; 76: e26–29|c6fbd9df7d0448dbad3418885fd72fbe|4
statin utilization|race, ethnicity, HIV status|differences in statin utilization and lipid lowering|143eef25faee4c7db50b410c86a12855|4
human immunodeficiency virus|uninfected persons|real-world cohort of persons with human immunodeficiency virus and uninfected persons|143eef25faee4c7db50b410c86a12855|4
lipid lowering|race, ethnicity, HIV status|differences in statin utilization and lipid lowering|143eef25faee4c7db50b410c86a12855|4
nonlipid cardiovascular disease risk factor management|adherence to antiretroviral therapy|trends in nonlipid cardiovascular disease risk factor management|143eef25faee4c7db50b410c86a12855|4
Women’s interagency HIV study|adherence to antiretroviral therapy|association with adherence to antiretroviral therapy|143eef25faee4c7db50b410c86a12855|4
AIDS Patient Care STDS 2016|Publication|is a publication|bd0506c6e6104790be2f925c68848edd|4
PubMed|Database|used for referencing scientific literature|bd0506c6e6104790be2f925c68848edd|4
Feinstein MJ, Kim JH, Bibangambah P, et al.|Researchers|authors of a research study|bd0506c6e6104790be2f925c68848edd|4
Ideal cardiovascular health and carotid atherosclerosis in a mixed cohort of HIV-infected and uninfected Ugandans|Study title|title of the study|bd0506c6e6104790be2f925c68848edd|4
AbdelRazek MA, Gutierrez J, Mampre D, et al.|Researchers|authors of a research study|bd0506c6e6104790be2f925c68848edd|4
Intravenous thrombolysis for stroke and presumed stroke in human immunodeficiency virus-infected adults: a retrospective, multicenter US study|Study title|title of the study|bd0506c6e6104790be2f925c68848edd|4
Human immunodeficiency virus-infected adults|Patient group|group of patients studied|bd0506c6e6104790be2f925c68848edd|4
Stroke|49: 228-31|Publication details|f69e0ce10ccb4d8faf433eba51dc40fa|4
PubMed|29273597|Citation details|f69e0ce10ccb4d8faf433eba51dc40fa|4
Uriel N|Nahumi N|Co-authorship|f69e0ce10ccb4d8faf433eba51dc40fa|4
Colombo PC|et al.|Co-authorship|f69e0ce10ccb4d8faf433eba51dc40fa|4
J Heart Lung Transplant|2014; 33: 924–30|Publication details|f69e0ce10ccb4d8faf433eba51dc40fa|4
PubMed|24929646|Citation details|f69e0ce10ccb4d8faf433eba51dc40fa|4
Patel P|Rose CE|Co-authorship|f69e0ce10ccb4d8faf433eba51dc40fa|4
Collins PY|et al.|Co-authorship|f69e0ce10ccb4d8faf433eba51dc40fa|4
AIDS|32 (suppl 1): S5–20|Publication details|f69e0ce10ccb4d8faf433eba51dc40fa|4
PubMed|29952786|Citation details|f69e0ce10ccb4d8faf433eba51dc40fa|4
Scaling up chronic care systems|HIV programs|leveraging|88f8a99f07374be2bf89ea28c49fbc2f|4
HIV programs|noncommunicable disease services|supporting|88f8a99f07374be2bf89ea28c49fbc2f|4
Comprehensive primary care|rural Malawi|working toward in|88f8a99f07374be2bf89ea28c49fbc2f|4
Chronic care services|comprehensive primary care|integrated within|88f8a99f07374be2bf89ea28c49fbc2f|4
Feasibility of integrated, multilevel care|Cardiovascular diseases (CVD) and HIV|concepts related in one sentence|761179fa4fe749aaa447898ca18a71ee|4
Global, regional, and national burden of stroke|Systematic analysis for the Global Burden of Disease Study 2016|concepts related in one sentence|761179fa4fe749aaa447898ca18a71ee|4
Cardiac manifestations|HIV infection|are related to|aa93af9b4f7b456993652aa7f47bfd9f|4
Global disparities|Hypertension prevalence and control|of|aa93af9b4f7b456993652aa7f47bfd9f|4
Population-based studies|90 countries|from|aa93af9b4f7b456993652aa7f47bfd9f|4
Predictors and outcomes|Sub-Saharan Africa|are discussed in the context|82eda6ac362f4117aa67224ba4499522|4
THESUS-HF registry|Eur Heart J 2013|is the source of data for the study|82eda6ac362f4117aa67224ba4499522|4
Agu CE|Uchendu IK|are authors in a study on prevalence and associated risk factors|82eda6ac362f4117aa67224ba4499522|4
Peripheral artery disease|HIV-infected individuals|are the subject of interest in the study|82eda6ac362f4117aa67224ba4499522|4
Antiretroviral therapy|Kwara state, Nigeria|is being conducted in a specific location|82eda6ac362f4117aa67224ba4499522|4
HIV-1 infected individuals|myocardial infarction risk|increased risk of myocardial infarction among HIV-1-infected individuals relative to the general population in France|531f90fc1b524bb5bb8922501d71889a|4
gender|myocardial infarction risk|impact of gender on myocardial infarction risk in HIV-1-infected individuals|531f90fc1b524bb5bb8922501d71889a|4
immune status|myocardial infarction risk|impact of immune status on myocardial infarction risk in HIV-1-infected individuals|531f90fc1b524bb5bb8922501d71889a|4
cardiovascular risk management|people living with HIV in Europe|The cardiovascular risk management is being discussed for people living with HIV in Europe.|c1d4606ee66240a59043c2a8b6eef1d4|4
HIV infected individuals|cardiovascular mortality|Patterns of cardiovascular mortality are found in HIV-infected individuals.|c1d4606ee66240a59043c2a8b6eef1d4|4
United States|adults|time period from 1999 to 2013|8fa8564cdfce495fa1c130ef259f2f0f|4
Am J Cardiol|2016; 117: 214–20|reference for data related to adults in the United States from 1999 to 2013|8fa8564cdfce495fa1c130ef259f2f0f|4
Ovbiagele B, Nath A|Increasing incidence of ischemic stroke in patients with HIV infection|authors and title of the study related to increasing incidence of ischemic stroke|8fa8564cdfce495fa1c130ef259f2f0f|4
Neurology 2011; 76: 444–50|[PubMed: 21248273]|reference for the study by Ovbiagele B and Nath A|8fa8564cdfce495fa1c130ef259f2f0f|4
Junttila MJ, Hookana E, Kaikkonen KS, Kortelainen ML, Myerburg RJ, Huikuri HV|Temporal trends in the clinical and pathological characteristics of victims of sudden cardiac death in the|authors and title of the study related to temporal trends in sudden cardiac death|8fa8564cdfce495fa1c130ef259f2f0f|4
absence of previously identified heart disease|Circ Arrhythm Electrophysiol 2016; 9: e003723|publication|7e5be98e1e3542f58a3608beb40da408|4
A study by Hookana E, Junttila MJ, Puurunen VP, et al.|Heart Rhythm 2011; 8: 1570–75|publication|7e5be98e1e3542f58a3608beb40da408|4
A study by Nugent R, Barnabas RV , Golovaty I, et al.|AIDS 2018; 32 (suppl 1): S83–92|publication|7e5be98e1e3542f58a3608beb40da408|4
cardiovascular disease risk factor screening|HIV services|integrating into|7e9b90d53d5e482b93264bd9fb842585|4
noncommunicable diseases|hiv-infected persons|management of|7e9b90d53d5e482b93264bd9fb842585|4
hypertension|diabetes mellitus|Both are diseases mentioned in the context of their burden on adult Malawians|b9c3913519ec4aac895f7b242ef670fc|4
hypertension|cardiovascular risk factors|Hypertension is one of the cardiovascular risk factors|b9c3913519ec4aac895f7b242ef670fc|4
hypertension|adult Malawians in HIV care|The burden of hypertension affects adult Malawians in HIV care|b9c3913519ec4aac895f7b242ef670fc|4
hypertension|integrated services|Hypertension has consequences for integrated services|b9c3913519ec4aac895f7b242ef670fc|4
HIV|Malawians in HIV care|The context discusses the issue of hypertension and diabetes among Malawians receiving HIV care|b9c3913519ec4aac895f7b242ef670fc|4
translation platform|Malawi Med J|is published in|dbbcb592117b49dda139c178a1ceecef|4
translation platform|So-Armah et al.|cites as a reference|dbbcb592117b49dda139c178a1ceecef|4
Lancet HIV|Author manuscript|is an author manuscript of|dbbcb592117b49dda139c178a1ceecef|4
Author Manuscript|Author Manuscript|refers to itself|dbbcb592117b49dda139c178a1ceecef|4
healthcare services|older South Africans|accessing healthcare services among older South Africans|3967864fae744c0991a50632c895592f|4
HIV and non-communicable diseases|older South Africans|with HIV and non-communicable diseases|3967864fae744c0991a50632c895592f|4
Integrated hypertension and HIV care cascades|HIV treatment program in eastern Uganda|in an HIV treatment program|3967864fae744c0991a50632c895592f|4
retrospective cohort study|J Acquir Immune Defic Syndr|is published in|b189b6a9da2841b4817aae12302d67db|4
J Acquir Immune Defic Syndr 2019|81: 552–61|refers to page numbers|b189b6a9da2841b4817aae12302d67db|4
PubMed: 31045649|retrospective cohort study|is related to through citation|b189b6a9da2841b4817aae12302d67db|4
Iwelunmor J, Ezechi O, Obiezu-Umeh C, et al.|Capabilities, opportunities and motivations for integrating evidence-based strategy for hypertension control into HIV clinics in southwest Nigeria|is a research paper|b189b6a9da2841b4817aae12302d67db|4
PLoS One 2019; 14: e0217703|Iwelunmor J, Ezechi O, Obiezu-Umeh C, et al.|refers to the page numbers|b189b6a9da2841b4817aae12302d67db|4
PubMed: 31170220|Shang C, Lee HM, Chaloupka FJ, Fong GT, Thompson M, O’Connor RJ.|is related to through citation|b189b6a9da2841b4817aae12302d67db|4
Association between|Shang C, Lee HM, Chaloupka FJ, Fong GT, Thompson M, O’Connor RJ.|is the topic of the research|b189b6a9da2841b4817aae12302d67db|4
International Tobacco Control Policy (ITC) Project|Tax structure|is a subject of research|2f463a75fb494ad0839af3ab80316642|4
Tax structure|Cigarette consumption|affects|2f463a75fb494ad0839af3ab80316642|4
HIV|Sub-Saharan Africa|located in|59386e9e99184db093590c61eea797bb|4
HIV|non-communicable disease services|services for HIV patients|59386e9e99184db093590c61eea797bb|4
Sub-Saharan Africa|systematic review|subject of systematic review|59386e9e99184db093590c61eea797bb|4
AIDS|32 (suppl 1): S93–S105|publication information|59386e9e99184db093590c61eea797bb|4
